,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
355,Microsoft,"Redmond, WA", 8/23/20,64,Product,,"$248,000"
356,Amazon,"Dallas, TX", 8/23/20,L5,Product,,"$165,000"
357,Microsoft,"Detroit, MI", 8/23/20,64,Enterprise,,"$200,000"
358,Capital One,"Washington, DC", 8/23/20,Principal Associate,Product,,"$120,000"
359,Atlassian,"Sydney, NS, Australia", 8/22/20,P5,DevOps,,"$176,000"
360,Salesforce,"San Francisco, CA", 8/22/20,Senior Director,Product,,"$452,000"
361,Microsoft,"Redmond, WA", 8/22/20,63,Enterprise,,"$315,000"
362,Cisco,"San Jose, CA", 8/22/20,Grade 11,Enterprise,,"$185,000"
363,Microsoft,"Bellevue, WA", 8/22/20,65,Growth,,"$300,000"
364,Intel,"Hillsboro, OR", 8/21/20,11,Product,,"$454,000"
365,Uber,"San Francisco, CA", 8/21/20,L4,Product,,"$255,000"
366,Microsoft,"Redmond, WA", 8/21/20,62,Product,,"$225,000"
367,Microsoft,"Bellevue, WA", 8/21/20,65,Product,,"$303,000"
368,Amazon,"Seattle, WA", 8/21/20,L7,Technical,,"$360,000"
369,Microsoft,"Redmond, WA", 8/21/20,62,Product,,"$200,000"
370,Microsoft,"Redmond, WA", 8/21/20,63,Product,,"$187,000"
371,Google,"Sunnyvale, CA", 8/21/20,L4,Product,,"$245,000"
372,Microsoft,"Redmond, WA", 8/21/20,59,Technical,,"$189,000"
373,Microsoft,"Bellevue, WA", 8/21/20,64,Product,,"$254,000"
374,Microsoft,"New York, NY", 8/21/20,65,Product,,"$312,000"
375,Microsoft,"Redmond, WA", 8/20/20,63,Infrastructure,,"$208,000"
376,Etsy,"Chicago, IL", 8/20/20,IC3-1,Product,,"$174,000"
377,Microsoft,"Redmond, WA", 8/20/20,63,Technical,,"$214,000"
378,Microsoft,"Seattle, WA", 8/20/20,60,Product,,"$157,000"
379,Uber,"San Francisco, CA", 8/20/20,5b,Product,,"$550,000"
380,BCG Digital Ventures,"New York, NY", 8/20/20,Product Manager,Product,,"$127,000"
381,GitHub,"Seattle, WA", 8/20/20,10 (Staff),Product,,"$305,000"
382,Microsoft,"Redmond, WA", 8/19/20,65,Product,,"$330,000"
383,Wayfair,"Boston, MA", 8/19/20,L4,Product,,"$280,000"
384,Apple,"Cupertino, CA", 8/19/20,ICT4,Analytic,,"$335,000"
385,Microsoft,"Redmond, WA", 8/19/20,62,Infrastructure,,"$190,000"
386,Microsoft,"Redmond, WA", 8/19/20,62,Product,,"$168,000"
387,VMware,"Palo Alto, CA", 8/19/20,L5,Operations,,"$230,000"
388,Adobe,"San Jose, CA", 8/19/20,Product Manager 3,Operations,,"$220,000"
389,Amazon,"Portland, OR", 8/19/20,L6,Technical,,"$365,000"
390,Amazon,"Seattle, WA", 8/19/20,L6,Consumer,,"$240,000"
391,Amazon,"Seattle, WA", 8/19/20,L6,Technical,,"$225,000"
392,Microsoft,"Redmond, WA", 8/19/20,60,Technical,,"$165,000"
393,JPMorgan Chase,"New York, NY", 8/19/20,Senior Associate,Product,,"$106,000"
394,Wayfair,"Boston, MA", 8/19/20,L1,Product,,"$76,000"
395,Facebook,"Menlo Park, CA", 8/19/20,IC5,Enterprise,,"$300,000"
396,Microsoft,"Bangalore, KA, India", 8/19/20,64,Product,,"$92,000"
397,Google,"San Francisco, CA", 8/19/20,L3,Product,,"$160,000"
398,LinkedIn,"Bangalore, KA, India", 8/19/20,Senior Product Manager,Product,,"$100,000"
399,Salesforce,"Seattle, WA", 8/18/20,Senior Product Manager,Product,,"$370,000"
400,Ciena,"Raleigh, NC", 8/18/20,Director,Product,,"$290,000"
401,Cognizant,"Houston, TX", 8/18/20,SM,Product,,"$150,000"
402,Broadcom,"Mountain View, CA", 8/18/20,L6,Enterprise,,"$340,000"
403,Informatica,"Redwood City, CA", 8/18/20,L1,Enterprise,,"$120,000"
404,WarnerMedia,"New York, NY", 8/18/20,L4,Consumer,,"$154,000"
405,Datadog,"New York, NY", 8/18/20,L3,Product,,"$450,000"
406,Microsoft,"Mountain View, CA", 8/18/20,65,Product,,"$305,000"
407,Boeing,"Everett, WA", 8/18/20,Level K / First line,Operations,,"$136,000"
408,Microsoft,"Redmond, WA", 8/18/20,67,Technical,,"$396,000"
409,Google,"Waterloo, ON, Canada", 8/18/20,L6,Product,,"$222,000"
410,Microsoft,"Seattle, WA", 8/17/20,63,Product,,"$196,000"
411,Wayfair,"Boston, MA", 8/17/20,L4,Consumer,,"$317,000"
412,Intel,"Chandler, AZ", 8/17/20,L9,Product,,"$255,000"
413,Microsoft,"Seattle, WA", 8/17/20,60,Technical,,"$137,000"
414,Microsoft,"Redmond, WA", 8/17/20,L60,Technical,,"$135,000"
415,3M,"Saint Paul, MN", 8/17/20,T3,Technical,,"$93,000"
416,Stripe,"San Francisco, CA", 8/17/20,L4,Enterprise,,"$550,000"
417,Adobe,"Bangalore, KA, India", 8/17/20,PM 4,Product,,"$150,000"
418,Google,"San Francisco, CA", 8/17/20,L3,Product,,"$150,000"
419,Microsoft,"Bengaluru, KA, India", 8/16/20,62,Product,,"$64,000"
420,Netflix,"Los Angeles, CA", 8/16/20,Managing Lead,Consumer,,"$225,000"
421,Microsoft,"Seattle, WA", 8/15/20,59,Technical,,"$171,000"
422,Hitachi,"Santa Clara, CA", 8/15/20,3,Product,,"$215,000"
423,Booking.com,"Amsterdam, NH, Netherlands", 8/15/20,H,Product,,"$247,000"
424,Amazon,"Portland, OR", 8/14/20,L6,Technical,,"$280,000"
425,Microsoft,"Redmond, WA", 8/14/20,66,Technical,,"$350,000"
426,MongoDB,"New York, NY", 8/14/20,Director,Enterprise,,"$225,000"
427,Microsoft,"Seattle, WA", 8/14/20,59,Product,,"$177,000"
428,Twitch,"San Francisco, CA", 8/14/20,L6,Technical,,"$238,000"
429,Twitter,"San Francisco, CA", 8/14/20,PM II,Product,,"$244,000"
430,Twitter,"San Francisco, CA", 8/14/20,Senior PM,Consumer,,"$325,000"
431,ByteDance,"Mountain View, CA", 8/14/20,2-2,Enterprise,,"$335,000"
432,CBS Interactive,"San Francisco, CA", 8/13/20,L3,Product,,"$85,000"
433,Amazon,"Seattle, WA", 8/13/20,L6,Consumer,,"$230,000"
434,Amazon,"Portland, OR", 8/13/20,L6,Technical,,"$233,000"
435,Realtor.com,"Santa Clara, CA", 8/13/20,Director,Growth,,"$300,000"
436,Amazon,"Seattle, WA", 8/13/20,L6,Growth,,"$295,000"
437,Google,"Mountain View, CA", 8/13/20,L8,Product,,"$1,203,000"
438,Box,"Redwood City, CA", 8/13/20,Senior Director,Enterprise,,"$511,000"
439,Paypal,"San Jose, CA", 8/13/20,T26,Product,,"$245,000"
440,Amazon,"Seattle, WA", 8/12/20,L6,Technical,,"$265,000"
441,Microsoft,"Redmond, WA", 8/12/20,64,Product,,"$213,000"
442,Microsoft,"Redmond, WA", 8/11/20,64,Product,,"$237,000"
443,Apple,"Cupertino, CA", 8/10/20,ICT4,Consumer,,"$310,000"
444,Salesforce,"Boston, MA", 8/10/20,Senior Director,Enterprise,,"$437,000"
445,Compass,"New York, NY", 8/10/20,IC4,Product,,"$215,000"
446,Facebook,"Menlo Park, CA", 8/10/20,L5 Product Manager,Consumer,,"$358,000"
447,Microsoft,"Seattle, W",| 8/9/20,66,Product,,"$400,000"
448,Apple,"Cupertino, C",| 8/9/20,Co-Op,Technical,,"$134,000"
449,PayPal,"San Jose, C",| 8/9/20,T26,Product,,"$261,000"
450,Microsoft,"Hyderabad, TS, Indi",| 8/9/20,64,Internal,,"$83,000"
451,eBay,"San Francisco, C",| 8/9/20,Senior Product Manager 2,Technical,,"$272,000"
452,Google,"New York, N",| 8/8/20,L5,Product,,"$365,000"
453,Amazon,"Seattle, W",| 8/8/20,L6,Product,,"$230,000"
454,Netflix,"Los Gatos, C",| 8/8/20,Mid,Enterprise,,"$330,000"
455,BCG Digital Ventures,"Berlin, BE, German",| 8/7/20,Senior Product Manager,Product,,"$120,000"
456,ServiceNow,"Santa Clara, C",| 8/7/20,L3,Product,,"$221,000"
457,IBM,"San Francisco, C",| 8/6/20,7,Technical,,"$140,000"
458,Dell,"Austin, T",| 8/6/20,I10,Product,,"$200,000"
459,Citrix Systems Inc,"Santa Clara, C",| 8/6/20,IC3,Product,,"$159,000"
460,Dell,"Singapore, SG, Singapor",| 8/6/20,S8,Growth,,"$165,000"
461,Dropbox,"San Francisco, C",| 8/6/20,IC2,Growth,,"$238,000"
462,Capital One,"Washington, D",| 8/6/20,Associate,Product,,"$88,000"
463,Walmart,"Bentonville, A",| 8/6/20,4,Product,,"$154,000"
464,T-Mobile,"Seattle, W",| 8/6/20,Director,Product,,"$342,000"
465,Autodesk,"San Francisco, C",| 8/6/20,Grade 13,Technical,,"$189,000"
466,Microsoft,"Redmond, W",| 8/5/20,64,Enterprise,,"$249,000"
467,Spotify,"Stockholm, ST, Swede",| 8/5/20,Senior Product Manager,Product,,"$120,000"
468,Autodesk,"San Francisco, C",| 8/5/20,Grade 14,Internal,,"$300,000"
469,Microsoft,"Seattle, W",| 8/5/20,59,Product,,"$172,000"
470,Amazon,"Chicago, I",| 8/5/20,L6,Product,,"$255,000"
471,Microsoft,"Los Angeles, C",| 8/5/20,61,Technical,,"$134,000"
472,IBM,"New York, N",| 8/5/20,Associate Offering Manager,Product,,"$150,000"
473,Microsoft,"Redmond, W",| 8/5/20,L59,Product,,"$163,000"
474,Microsoft,"Redmond, W",| 8/4/20,62,Full Stack,,"$149,000"
475,Microsoft,"Noida, UP, Indi",| 8/4/20,64,Pm,,"$100,000"
476,Amazon,"Irvine, C",| 8/4/20,L6,Alexa,,"$412,000"
477,Pandora,"Oakland, C",| 8/4/20,Staff Product Manager,API Development (Back-End),,"$275,000"
478,Amazon,"Sunnyvale, C",| 8/4/20,L7,Device,,"$415,000"
479,Oracle,"Santa Clara, C",| 8/4/20,IC4,Distributed Systems (Back-End),,"$220,000"
480,Expedia,"Austin, T",| 8/4/20,PM 3,Full Stack,,"$175,000"
481,VMware,"Seattle, W",| 8/4/20,Intern,Cloud Commerce,,"$90,000"
482,Two Sigma,"New York, N",| 8/4/20,L2,Data,,"$265,000"
483,Align Technology,"San Jose, C",| 8/4/20,Sr. Manager,API Development (Back-End),,"$203,000"
484,Microsoft,"Hyderabad, AP, Indi",| 8/4/20,L65,Mobile (iOS + Android),,"$120,000"
485,Google,"London, EN, United Kingdo",| 8/4/20,L5,ML / AI,,"$383,000"
486,DocuSign,"Seattle, W",| 8/3/20,P5,ML / AI,,"$220,000"
487,Microsoft,"Redmond, W",| 8/3/20,66,Store,,"$292,000"
488,eBay,"San Francisco, C",| 8/3/20,24,Web Development (Front-End),,"$142,000"
489,Salesforce,"Denver, C",| 8/3/20,6,Product management,,"$116,000"
490,Salesforce,"San Francisco, C",| 8/3/20,Senior Director,Partnerships,,"$320,000"
491,Walmart,"Bentonville, A",| 8/3/20,L7,DIRECTOR OF PRODUCT MANAGEMENT,,"$235,000"
492,Amazon,"Palo Alto, C",| 8/3/20,L6,Full Stack,,"$330,000"
493,PayPal,"San Jose, C",| 8/3/20,T23,Web Development (Front-End),,"$225,000"
494,Cox Automotive,"Irvine, C",| 8/3/20,Director,Full Stack,,"$330,000"
495,Facebook,"Menlo Park, C",| 8/1/20,IC5,Full Stack,,"$385,000"
496,Google,"Mountain View, C",| 8/1/20,L4,ML / AI,,"$243,000"
497,Airbnb,"San Francisco, C",| 8/1/20,L6,Consumer,,"$380,000"
498,Facebook,"San Francisco, C",| 8/1/20,L5 Product Manager,Specialist,,"$295,000"
499,LinkedIn,"San Francisco, CA", 7/31/20,I3,ML / AI,,"$300,000"
500,Amazon,"Seattle, WA", 7/31/20,L6,Security,,"$209,000"
501,Samsung,"Mountain View, CA", 7/31/20,L5,ML / AI,,"$195,000"
502,Salesforce,"Hyderabad, TS, India", 7/31/20,Senior Product Manager,CRM,,"$73,000"
503,Airbnb,"San Francisco, CA", 7/31/20,Product Manager L5,Other,,"$390,000"
504,Microsoft,"Bengaluru, KA, India", 7/31/20,62,API Development (Back-End),,"$64,000"
505,Capital One,"Washington, DC", 7/30/20,Associate,API Development (Back-End),,"$92,000"
506,Amazon,"Seattle, WA", 7/30/20,l7,Operations,,"$255,000"
507,JPMorgan Chase,"Chicago, IL", 7/30/20,603,ML / AI,,"$155,000"
508,Intuit,"Mountain View, CA", 7/30/20,PM 2,Web Development (Front-End),,"$212,000"
509,FIS,"Austin, TX", 7/30/20,Senior Product Manager,Full Stack,,"$166,000"
510,Twitch,"San Francisco, CA", 7/30/20,L6,Full Stack,,"$230,000"
511,Autodesk,"San Francisco, CA", 7/30/20,Sr Product Manager,ML / AI,,"$300,000"
512,Amazon,"Seattle, WA", 7/30/20,L6,other,,"$275,000"
513,Microsoft,"Seattle, WA", 7/30/20,62,Mobile (iOS + Android),,"$190,000"
514,Booking.com,"Amsterdam, NH, Netherlands", 7/30/20,Director,Web Development (Front-End),,"$400,000"
515,Skyscanner,"London, EN, United Kingdom", 7/30/20,H,Full Stack,,"$110,000"
516,Google,"San Antonio, TX", 7/29/20,L4,DevOps,,"$156,000"
517,Amazon,"Seattle, WA", 7/29/20,L7,Product Management,,"$300,000"
518,Capital One,"Arlington, VA", 7/29/20,Sr Associate,Full Stack,,"$105,000"
519,Capgemini,"New York, NY", 7/29/20,Senior Manager,Web Development (Front-End),,"$160,000"
520,Walmart,"San Francisco, CA", 7/29/20,X4,Product,,"$162,000"
521,Disney,"New York, NY", 7/29/20,Sr. Product Manager,Distributed Systems (Back-End),,"$202,000"
522,Disney,"New York, NY", 7/28/20,Product Manager,Distributed Systems (Back-End),,"$202,000"
523,Google,"Mountain View, CA", 7/28/20,L4,ML / AI,,"$261,000"
524,Airbnb,"San Francisco, CA", 7/28/20,Product Manager L5,Product,,"$440,000"
525,eBay,"San Jose, CA", 7/28/20,25,Product,,"$213,000"
526,Disney,"New York, NY", 7/28/20,Product Manager,Distributed Systems (Back-End),,"$201,000"
527,Disney,"New York, NY", 7/28/20,Sr. Product Manager,Full Stack,,"$165,000"
528,Bloomberg,"Boston, MA", 7/28/20,Director,Web Development (Front-End),,"$140,000"
529,Intuit,"Mountain View, CA", 7/27/20,Senior PM,Mobile (iOS + Android),,"$271,000"
530,Splunk,"San Francisco, CA", 7/27/20,Principal product manager,Platform,,"$372,000"
531,Disney,"New York, NY", 7/27/20,Product Manager,Distributed Systems (Back-End),,"$146,000"
532,Wayfair,"Boston, MA", 7/27/20,L4,ML / AI,,"$237,000"
533,Disney,"New York, NY", 7/27/20,Product Manager,Data Analytics,,"$125,000"
534,Salesforce,"San Francisco, CA", 7/27/20,Senior Director,ML / AI,,"$463,000"
535,Google,"Seattle, WA", 7/27/20,L6,Full Stack,,"$460,000"
536,Amazon,"Bellevue, WA", 7/27/20,L6,PM,,"$252,000"
537,Lyft,"San Francisco, CA", 7/27/20,L5,ML / AI,,"$250,000"
538,Cloudera,"Palo Alto, CA", 7/27/20,Director,Distributed Systems (Back-End),,"$465,000"
539,Uber,"San Francisco, CA", 7/26/20,L5A,Product,,"$425,000"
540,Zillow,"Seattle, WA", 7/26/20,P3,Full Stack,,"$220,000"
541,Walmart Labs,"New York, NY", 7/25/20,E4,Web Development (Front-End),,"$175,000"
542,PayPal,"Scottsdale, AZ", 7/25/20,T25,Employee Tech,,"$195,000"
543,American Express,"New York, NY", 7/25/20,b30,Web Development (Front-End),,"$90,000"
544,Microsoft,"Houston, TX", 7/24/20,65,ML / AI,,"$350,000"
545,Amazon,"Seattle, WA", 7/24/20,L5,Supply Chain,,"$145,000"
546,GE Digital,"San Ramon, CA", 7/24/20,VP,Full Stack,,"$459,000"
547,IBM,"Tel Aviv, TA, Israel", 7/24/20,8,Security,,"$125,000"
548,DoorDash,"San Francisco, CA", 7/23/20,Senior,Other,,"$420,000"
549,eBay,"Bellevue, WA", 7/23/20,26,Product - Buyer experience,,"$287,000"
550,Amazon,"Sunnyvale, CA", 7/23/20,L7,Hardware,,"$558,000"
551,Google,"Mountain View, CA", 7/23/20,5,Android,,"$295,000"
552,Intuit,"Mountain View, CA", 7/23/20,Senior PM,ML / AI,,"$230,000"
553,Expedia,"Austin, TX", 7/22/20,PM 3,ML / AI,,"$176,000"
554,Amazon,"Seattle, WA", 7/22/20,L6,Vendor Manager,,"$185,000"
555,PayPal,"San Jose, CA", 7/22/20,T27,ML / AI,,"$396,000"
556,Roku,"San Jose, CA", 7/22/20,Sr. Manager,Media,,"$270,000"
557,Grubhub,"New York, NY", 7/22/20,Senior Product Mananger,Full Stack,,"$157,000"
558,Salesforce,"Seattle, WA", 7/22/20,Product Manager,Web Development (Front-End),,"$179,000"
559,Google,"Mountain View, CA", 7/21/20,L4,Product Operations,,"$187,000"
560,UBS,"Singapore, SG, Singapore", 7/21/20,Executive Director,Full Stack,,"$320,000"
561,Intuit,"Mountain View, CA", 7/21/20,PM 2,Customer Facing - Web & Mobile,,"$200,000"
562,Lyft,"San Francisco, CA", 7/21/20,L7,Distributed Systems (Back-End),,"$570,000"
563,Apple,"San Francisco, CA", 7/20/20,IC3,Growth,,"$219,000"
564,LiveRamp,"San Francisco, CA", 7/20/20,L5,Data Management,,"$235,000"
565,NerdWallet,"San Francisco, CA", 7/20/20,Product Manager,Full Stack,,"$178,000"
566,Amazon,"Seattle, WA", 7/20/20,L6,Product,,"$280,000"
567,Facebook,"Seattle, WA", 7/19/20,L5 Product Manager,Full Stack,,"$375,000"
568,Apple,"Cupertino, CA", 7/18/20,Senior,iOS,,"$185,000"
569,Samsara,"Atlanta, GA", 7/18/20,L5,Full Stack,,"$195,000"
570,T-Mobile,"Bellevue, WA", 7/18/20,L8,Mobile (iOS + Android),,"$157,000"
571,Amazon,"Portland, OR", 7/18/20,L6,Developer Advocacy,,"$280,000"
572,Microsoft,"Washington, DC", 7/17/20,65,Program Management,,"$273,000"
573,Wayfair,"Boston, MA", 7/17/20,L4,Full Stack,,"$250,000"
574,Twitter,"San Francisco, CA", 7/17/20,PM II,Distributed Systems (Back-End),,"$257,000"
575,Microsoft,"Redmond, WA", 7/17/20,64,ML / AI,,"$228,000"
576,Bloomberg,"New York, NY", 7/17/20,-,ML / AI,,"$120,000"
577,Twilio,"San Francisco, CA", 7/16/20,L5,Web Development (Front-End),,"$275,000"
578,Microsoft,"Redmond, WA", 7/16/20,67,Full Stack,,"$571,000"
579,Commvault,"San Francisco, CA", 7/16/20,L5,Distributed Systems (Back-End),,"$185,000"
580,ExxonMobil,"Houston, TX", 7/16/20,CL24,Cloud,,"$127,000"
581,Amazon,"Seattle, WA", 7/16/20,L7,Full Stack,,"$359,000"
582,Facebook,"Menlo Park, CA", 7/16/20,L6 Product Manager,Site Reliability,,"$242,000"
583,Yelp,"Hamburg, HH, Germany", 7/15/20,IC3,Distributed Systems (Back-End),,"$135,000"
584,Nvidia,"San Jose, CA", 7/15/20,IC4,Site Reliability (SRE),,"$203,000"
585,ExxonMobil,"Houston, TX", 7/15/20,CL24,Full Stack,,"$140,000"
586,Amazon,"Seattle, WA", 7/15/20,L5,Device Organization,,"$295,000"
587,Amazon,"Seattle, WA", 7/15/20,L6,Full Stack,,"$280,000"
588,Amazon,"Seattle, WA", 7/14/20,L6,DevOps,,"$220,000"
589,Cisco,"Milpitas, CA", 7/14/20,Grade 10,Networking,,"$205,000"
590,T-Mobile,"Bellevue, WA", 7/14/20,Principal Product Manager - Technical,Full Stack,,"$221,000"
591,Deloitte,"New York, NY", 7/14/20,Senior Manager,ML / AI,,"$235,000"
592,Microsoft,"Seattle, WA", 7/13/20,63,Full Stack,,"$158,000"
593,Best Buy,"Minneapolis, MN", 7/13/20,Associate Manager,Supply Chain,,"$93,000"
594,Zillow,"Seattle, WA", 7/13/20,"Senior Manager, product management (M5)",Product strategy,,"$285,000"
595,Twitter,"San Francisco, CA", 7/13/20,6,API Development (Back-End),,"$375,000"
596,ExxonMobil,"Houston, TX", 7/13/20,Senior Analyst,Analytics,,"$147,000"
597,Uber,"San Francisco, CA", 7/13/20,Senior Product Manager,Product,,"$390,000"
598,PayPal,"San Jose, CA", 7/13/20,T27,Mobile (iOS + Android),,"$470,000"
599,Amazon,"Seattle, WA", 7/13/20,L6,Product,,"$194,000"
600,Microsoft,"Redmond, WA", 7/12/20,66,SaaS,,"$446,000"
601,Goldman Sachs,"New York, NY", 7/12/20,Associate,Full Stack,,"$190,000"
602,Amazon,"Seattle, WA", 7/12/20,L6,AWS,,"$251,000"
603,Slalom,"San Francisco, CA", 7/12/20,Practice Area Lead,Consulting,,"$295,000"
604,Wayfair,"Boston, MA", 7/11/20,L5,Product,,"$370,000"
605,Dropbox,"San Francisco, CA", 7/11/20,Director,Full Stack,,"$770,000"
606,Intuit,"Mountain View, CA", 7/11/20,Sr Product Manager,ML / AI,,"$291,000"
607,Lyft,"San Francisco, CA", 7/10/20,L4,Data,,"$300,000"
608,IBM,"Cambridge, MA", 7/10/20,7,Mobile (iOS + Android),,"$124,000"
609,Microsoft,"Redmond, WA", 7/10/20,L62,ML / AI,,"$210,000"
610,Medtronic,"Minneapolis, MN", 7/10/20,Program Manager,ECAD,,"$224,000"
611,Amazon,"Seattle, WA", 7/10/20,L5,Training,,"$138,000"
612,Amazon,"Seattle, W",| 7/9/20,Sr Product Manager,Full Stack,,"$368,000"
613,Facebook,"Menlo Park, C",| 7/9/20,L5 Product Manager,Full Stack,,"$340,000"
614,Microsoft,"Hyderabad, TS, Indi",| 7/9/20,60,PM,,"$28,000"
615,Amazon,"Seattle, W",| 7/9/20,L6,Distributed Systems (Back-End),,"$245,000"
616,Netflix,"Los Gatos, C",| 7/9/20,Senior,Full Stack,,"$500,000"
617,Amazon,"London, EN, United Kingdo",| 7/9/20,L6,Retail marketing and traffic,,"$159,000"
618,Amazon,"Nashville, T",| 7/8/20,L6,ML / AI,,"$250,000"
619,Amazon,"Sunnyvale, C",| 7/8/20,L7,IoT,,"$505,000"
620,Bloomberg LP,"New York, N",| 7/8/20,Senior,Operations,,"$204,000"
621,Amazon,"Washington, D",| 7/8/20,L6,API Development (Back-End),,"$198,000"
622,Commvault,"Santa Clara, C",| 7/7/20,Sr Product Manager,Distributed Systems (Back-End),,"$272,000"
623,Credit Karma,"San Francisco, C",| 7/7/20,Senior PM,Product,,"$345,000"
624,Groupon,"Chicago, I",| 7/7/20,L2,Web Development (Front-End),,"$103,000"
625,Facebook,"Seattle, W",| 7/7/20,IC5,API Development (Back-End),,"$324,000"
626,Roku,"San Jose, C",| 7/7/20,Senior,TV,,"$235,000"
627,Google,"Indianapolis, I",| 7/7/20,Director,iOS,,"$183,000"
628,Microsoft,"Redmond, W",| 7/7/20,63,Security,,"$230,000"
629,SAP,"San Francisco, C",| 7/7/20,T5,Analytics,,"$420,000"
630,Google,"London, EN, United Kingdo",| 7/7/20,L5,DevOps,,"$150,000"
631,Samsara,"Atlanta, G",| 7/7/20,Product Manager,Full Stack,,"$150,000"
632,Stripe,"San Francisco, C",| 7/6/20,L3,Payments,,"$271,000"
633,Amazon,"Seattle, W",| 7/6/20,L6,Product,,"$193,000"
634,PayPal,"San Jose, C",| 7/6/20,T27,Data,,"$320,000"
635,HPE,"Bengaluru, KA, Indi",| 7/6/20,S3,Hybrid cloud,,"$42,000"
636,juniper,"Sunnyvale, C",| 7/5/20,3,Security,,"$150,000"
637,Facebook,"Menlo Park, C",| 7/5/20,IC5,API Development (Back-End),,"$237,000"
638,SAP,"Palo Alto, C",| 7/5/20,Product Manager,ERP,,"$230,000"
639,Amazon,"Seattle, W",| 7/5/20,L6,Networking,,"$193,000"
640,Amazon,"Seattle, W",| 7/5/20,L6,Cloud,,"$347,000"
641,Amazon,"Seattle, W",| 7/5/20,L6,Web Development (Front-End),,"$200,000"
642,Apple,"Cupertino, C",| 7/5/20,IC5,Video,,"$309,000"
643,Yelp,"San Francisco, C",| 7/4/20,L3,ML / AI,,"$259,000"
644,Amazon,"San Francisco, C",| 7/3/20,L6,Supply chain product,,"$233,000"
645,Microsoft,"Seattle, W",| 7/3/20,61,Security,,"$176,000"
646,IBM,"Austin, T",| 7/3/20,B10,ML / AI,,"$195,000"
647,UBS,"Zurich, ZH, Switzerlan",| 7/3/20,Associate Director,Digital,,"$140,000"
648,Facebook,"San Francisco, C",| 7/3/20,L5 Product Manager,Web Development (Front-End),,"$500,000"
649,Yelp,"San Francisco, C",| 7/3/20,IC1,Consumer,,"$145,000"
650,Google,"Nashville, T",| 7/2/20,Senior Product Manager,Full Stack,,"$130,000"
651,Amazon,"Seattle, W",| 7/2/20,L6,Consumer engagement,,"$192,000"
652,SquareSpace,"New York, N",| 7/2/20,Senior Product Manager,product,,"$184,000"
653,Barclays,"Glasgow, SC, United Kingdo",| 7/2/20,Analyst,Mobile (iOS + Android),,"$35,000"
654,Amazon,"Seattle, W",| 7/2/20,L6,Full Stack,,"$227,000"
655,Wayfair,"Boston, M",| 7/2/20,L3,Full Stack,,"$135,000"
656,Cisco,"San Jose, C",| 7/2/20,9,Networking,,"$235,000"
657,Oracle,"Redwood City, C",| 7/2/20,IC-3,Mobile (iOS + Android),,"$165,000"
658,Google,"Sunnyvale, C",| 7/2/20,L5,Product Management,,"$363,000"
659,Amazon,"Seattle, W",| 7/2/20,L6,Analytics,,"$350,000"
660,Amazon,"Seattle, W",| 7/1/20,L6,Supply chain,,"$220,000"
661,Amazon,"Seattle, W",| 7/1/20,L6,API Development (Back-End),,"$223,000"
662,Microsoft,"Seattle, WA", 6/30/20,64,Web Development (Front-End),,"$210,000"
663,Walmart Labs,"Sunnyvale, CA", 6/30/20,X4,ML / AI,,"$200,000"
664,Facebook,"San Francisco, CA", 6/30/20,IC5,Full Stack,,"$353,000"
665,Amazon,"Arlington, VA", 6/30/20,L5,Full Stack,,"$160,000"
666,Microsoft,"Redmond, WA", 6/30/20,66,Security,,"$360,000"
667,Microsoft,"Bellevue, WA", 6/30/20,59,Web Development (Front-End),,"$155,000"
668,Uber,"San Francisco, CA", 6/30/20,Senior Product Manager,Full Stack,,"$288,000"
669,VMWare,"Boston, MA", 6/30/20,M3,Security,,"$216,000"
670,Unity Technologies,"Helsinki, ES, Finland", 6/30/20,P5,Product Management,,"$91,000"
671,Capital One,"Washington, DC", 6/30/20,Manager,N/A,,"$171,000"
672,Intuit,"Mountain View, CA", 6/29/20,PM 1,Mobile (iOS + Android),,"$137,000"
673,Amazon,"Seattle, WA", 6/29/20,L5,Expansion,,"$185,000"
674,Amazon,"Seattle, WA", 6/29/20,L6,PM,,"$305,000"
675,IBM,"Austin, TX", 6/29/20,8,Systems,,"$148,000"
676,Roku,"San Jose, CA", 6/29/20,Senior Product Manager,OS,,"$220,000"
677,Microsoft,"Seattle, WA", 6/29/20,62,Mobile (iOS + Android),,"$185,000"
678,Apple,"San Francisco, CA", 6/29/20,N/A,iOS,,"$189,000"
679,Vimeo,"New York, NY", 6/29/20,Senior,Full Stack,,"$145,000"
680,Amazon,"Seattle, WA", 6/28/20,L5,Operations,,"$150,000"
681,Elsevier,"London, EN, United Kingdom", 6/28/20,Senior,Web Development (Front-End),,"$98,000"
682,Amazon,"Seattle, WA", 6/26/20,IC6,Full Stack,,"$225,000"
683,Dell,"Austin, TX", 6/26/20,Director,Product,,"$250,000"
684,Microsoft,"Seattle, WA", 6/26/20,64,Cxp,,"$217,000"
685,Walmart Labs,"Hoboken, NJ", 6/26/20,X3,Full Stack,,"$156,000"
686,Facebook,"San Francisco, CA", 6/25/20,IC5,Product,,"$406,000"
687,Palo Alto Networks,"Santa Clara, CA", 6/25/20,Product Line Manager,Networking,,"$380,000"
688,Google,"Los Angeles, CA", 6/25/20,L5,Full Stack,,"$275,000"
689,Workday,"Pleasanton, CA", 6/24/20,P4,Distributed Systems (Back-End),,"$221,000"
